,Date,User,Tweet,num_of_likes,num_of_retweet,CleanTweet,Subjectivity,Polarity,Score
1115,2022-07-08 23:44:16+00:00,Aylaazari,"@SirEbele Testing the product before purchasing is ok.
Have a home tour before buying the building is mandatory.
Sex before marriage is important.
Cohabitation before marriage is imperative and should be incumbent.",0,0,testing product before purchasing is ok have home tour before buying building is mandatory sex before marriage is important cohabitation before marriage is imperative should be incumbent,0.75,0.45,Positive
1116,2022-07-08 23:43:01+00:00,Aylaazari,@Oluwatoyinzoe @SirEbele Shut up.,0,0,shut up,0.0,0.0,Neutral
1117,2022-07-08 23:42:33+00:00,Aylaazari,@detayomanuel @SirEbele Lmao Fr prostitution???,0,0,lmao fr prostitution,1.0,0.6,Positive
1118,2022-07-08 18:10:58+00:00,Aylaazari,"@cooldamxbone The way he pushed that man, (was it my imagination) ? But in my  head the way he pushed a man and drive the vehicle 👏🏾",0,1,way he pushed that man was it my imagination but my head way he pushed man drive vehicle,0.0,0.0,Neutral
1119,2022-07-08 17:58:32+00:00,Aylaazari,@betty_ekems Plus we don’t know exactly what happened there,0,0,plus we don t know exactly what happened there,0.25,0.25,Positive
1120,2022-07-08 17:58:11+00:00,Aylaazari,"@betty_ekems Lol, that’s like saying don’t use your iPhone even when you know children are forced to mine the raw materials for it. 

You can condemn his behaviour while appreciating his talent cos honestly he’s good. 🤷🏽‍♀️",0,0,lol that s like saying don t use your iphone even when you know children are forced mine raw materials it you can condemn his behaviour while appreciating his talent cos honestly he s good,0.4903846153846154,0.24230769230769228,Positive
1121,2022-07-08 14:19:13+00:00,Aylaazari,@royaljosh @AjeboDanny So nothing to do with noodles,0,0,so nothing do with noodles,0.0,0.0,Neutral
1122,2022-07-08 14:01:53+00:00,Aylaazari,@AjeboDanny Asians eat noodles way more than Any other face yet have the longest LE. Abeg.,0,0,asians eat noodles way more than any other face yet have longest le abeg,0.4375,0.1875,Positive
1123,2022-07-08 09:10:29+00:00,Aylaazari,@cooldamxbone Jagele is like 7 sha,0,0,jagele is like 7 sha,0.0,0.0,Neutral
1124,2022-07-07 23:52:12+00:00,Aylaazari,Wow just wow https://t.co/tCaLKTIEdp,0,0,wow just wow,1.0,0.1,Positive
1126,2022-07-07 18:31:54+00:00,Aylaazari,@Dhray__ Mhhmmm 😊 💌📥,0,0,mhhmmm,0.0,0.0,Neutral
1127,2022-07-07 18:08:02+00:00,Aylaazari,@Dhray__ Hi Dare 😊,0,0,hi dare,0.0,0.0,Neutral
1128,2022-07-07 17:50:29+00:00,Aylaazari,@SavageMaveriick Dog has finer clothes than I do 😩,0,0,dog has finer clothes than i do,0.0,0.0,Neutral
1129,2022-07-06 20:57:33+00:00,Aylaazari,"@4everrlala Perhaps she took the position of the king without being a queen, he may have relegated his authority to her for that particular chase without her being the Queen. Always ask for context, you also shouldn’t  feel entitled to speak for other women who want to be whatever term",0,0,perhaps she took position king without being queen he may have relegated his authority her that particular chase without her being queen always ask context you also shouldn t feel entitled speak other women who want be whatever term,0.35416666666666663,0.02083333333333333,Positive
1130,2022-07-06 20:40:50+00:00,Aylaazari,@4everrlala Maybe you watch the movie and understand the context first?,0,0,maybe you watch movie understand context first,0.3333333333333333,0.25,Positive
1131,2022-07-06 12:57:47+00:00,Aylaazari,@Coalitionforpo I’d love this,1,0,i d love this,0.6,0.5,Positive
1132,2022-07-06 12:54:23+00:00,Aylaazari,"@Thegrey8 @olusegunelemo Casssava, Eba and Ewa I have not eaten why would I whine you?",1,0,casssava eba ewa i have not eaten why would i whine you,0.0,0.0,Neutral
1133,2022-07-06 12:49:54+00:00,Aylaazari,"@Thegrey8 @olusegunelemo He speaks like you now daz why 😂, clean English with decorum and composure",1,0,he speaks like you now daz why clean english with decorum composure,0.35000000000000003,0.18333333333333335,Positive
1134,2022-07-06 12:24:15+00:00,Aylaazari,@DonatusInnocen1 @PeterObi Lol same here. He’s from the east but I didn’t want to have raised hopes for an empty barrel like with Buhari  but after watching his interview with Rufai. I was sold,1,0,lol same here he s east but i didn t want have raised hopes empty barrel like with buhari but after watching his interview with rufai i was sold,0.44166666666666665,0.23333333333333336,Positive
1135,2022-07-05 15:44:56+00:00,Aylaazari,@betty_ekems Amen,0,0,amen,0.0,0.0,Neutral
1136,2022-07-05 01:35:11+00:00,Aylaazari,@meme_celebrity1 Coask,0,0,coask,0.0,0.0,Neutral
1137,2022-07-04 17:34:58+00:00,Aylaazari,@Chude__ @NgLabour Missing a gender,0,0,missing gender,0.05,-0.2,Negative
1138,2022-07-04 14:51:22+00:00,Aylaazari,@The_amakaaa Having funds and living in Nigeria is &gt;&gt;&gt;&gt;&gt;,1,0,having funds living nigeria is gt gt gt gt gt,0.0,0.0,Neutral
1140,2022-07-04 13:46:39+00:00,Aylaazari,"@mr_chris_ace @LifeofEddie4 @AM_Adebola @erigganewmoney Why should anyone hide it, do you hide your Vaseline or your socks?",1,0,why should anyone hide it do you hide your vaseline or your socks,0.0,0.0,Neutral
1141,2022-07-04 13:45:08+00:00,Aylaazari,"@natension In May, using #C to decode a cipher text.",0,0,may using decode cipher text,0.0,0.0,Neutral
1142,2022-07-04 08:53:07+00:00,Aylaazari,@WeebAhmard Noooooooooo,0,0,noooooooooo,0.0,0.0,Neutral
1143,2022-07-04 00:48:39+00:00,Aylaazari,Nawa for our Mumu those days sha 😂 https://t.co/inmWT5u7VO,4,1,nawa our mumu those days sha,0.0,0.0,Neutral
1144,2022-07-04 00:12:05+00:00,Aylaazari,@SonNoodlesAlt Do flamingo is a Noooo!,0,0,do flamingo is noooo,0.0,0.0,Neutral
1145,2022-07-03 11:03:26+00:00,Aylaazari,I’m screaming 🤣 https://t.co/44tF0KpSTF,0,0,i m screaming,0.0,0.0,Neutral
1146,2022-07-03 07:55:03+00:00,Aylaazari,"@lisa_dinsdale Lmao, I would be dead either way",1,0,lmao i would be dead either way,0.7,0.19999999999999998,Positive
1147,2022-07-03 07:04:35+00:00,Aylaazari,@Postsubman Lmao 😂,0,0,lmao,1.0,0.6,Positive
1148,2022-07-02 18:53:20+00:00,Aylaazari,@fluffyakaraa What does Marry down mean? I honestly don’t know 😊. Is it really a thing?,0,0,what does marry down mean i honestly don t know is it really thing,0.5190972222222223,0.08298611111111111,Positive
1149,2022-07-02 14:07:57+00:00,Aylaazari,@TRAtheist I can’t 🤣,0,0,i can t,0.0,0.0,Neutral
1150,2022-07-02 11:17:35+00:00,Aylaazari,@sanjiluvbot Sanji is so weak I can’t,0,0,sanji is so weak i can t,0.625,-0.375,Negative
1151,2022-07-02 00:30:48+00:00,Aylaazari,Luffy ❤️,0,0,luffy,0.0,0.0,Neutral
1152,2022-07-01 21:20:40+00:00,Aylaazari,@jammeldiepie @kareemmpie @JohnnySpittin Lmao we all knew that,0,0,lmao we all knew that,1.0,0.6,Positive
1153,2022-07-01 20:12:55+00:00,Aylaazari,"@cooldamxbone @ProfEmelie Is this from your personal observation or science. Becos, there is significant evidence that many times hardwork would easily upset passive gifts. 
If you want to do something you can!!!",1,0,is this your personal observation or science becos there is significant evidence that many times hardwork would easily upset passive gifts if you want do something you can,0.6270833333333333,0.43033854166666674,Positive
1154,2022-07-01 19:44:40+00:00,Aylaazari,@cooldamxbone @ProfEmelie You can do anything you want. Lola’s long you have the gravitas to stick through it. Nothing is meant for anyone,0,0,you can do anything you want lola s long you have gravitas stick through it nothing is meant anyone,0.4,-0.05,Negative
1155,2022-07-01 15:56:13+00:00,Aylaazari,@FestusGreen Lmao irresponsible for  a candidate you are advocating for? Use words with wisdom!,0,0,lmao irresponsible candidate you are advocating use words with wisdom,1.0,0.75,Positive
1156,2022-07-01 07:24:50+00:00,Aylaazari,@Geo_AW You know this,0,0,you know this,0.0,0.0,Neutral
1157,2022-06-30 22:53:31+00:00,Aylaazari,@Thegrey8 How I’d raise my kids,1,0,how i d raise my kids,0.0,0.0,Neutral
1158,2022-06-30 18:00:45+00:00,Aylaazari,"@twoshellz Pls remove bleach, biko.",0,0,pls remove bleach biko,0.0,0.0,Neutral
1160,2022-06-30 15:25:34+00:00,Aylaazari,@autunm_season Momosuki!!,0,0,momosuki,0.0,0.0,Neutral
1161,2022-06-30 12:41:32+00:00,Aylaazari,@RajiAyo1 @PeakMilk @SagaDeolu Bet why? 😂,0,0,bet why,0.0,0.0,Neutral
1162,2022-06-30 12:39:17+00:00,Aylaazari,Amen Sis https://t.co/wGO2giLfyu,0,0,amen sis,0.0,0.0,Neutral
1163,2022-06-30 11:08:47+00:00,Aylaazari,@UcheNebed Lol she was one of the most power akatsuki…!,0,0,lol she was one most power akatsuki,0.6,0.7125,Positive
1164,2022-06-30 11:04:03+00:00,Aylaazari,"@UcheNebed Rin makes paper, that’s her ninjitsu technique so I guess squeezing her would produces loads of paper",1,0,rin makes paper that s her ninjitsu technique so i guess squeezing her would produces loads paper,0.0,0.0,Neutral
1165,2022-06-30 09:02:31+00:00,Aylaazari,@odoi_pearl @Bill_Eshun @gyaigyimii @Efua_ampofoa @kwamebenaiah @AsieduMends @Kwesi_Picasso @EdwardAsare @Yaw_Ampofo_ @I_Am_Winter You enhance your beauty by decluttering your body from unnecessary yarn and material!,0,0,you enhance your beauty by decluttering your body unnecessary yarn material,0.55,-0.2625,Negative
1166,2022-06-30 09:00:45+00:00,Aylaazari,@always_Joan Yasss,0,0,yasss,0.0,0.0,Neutral
1167,2022-06-30 09:00:31+00:00,Aylaazari,@always_Joan 😂 omo,1,0,omo,0.0,0.0,Neutral
1168,2022-06-30 08:11:41+00:00,Aylaazari,@kingsleypst Why is this on my TL? 😭,0,0,why is this my tl,0.0,0.0,Neutral
1169,2022-06-30 08:10:17+00:00,Aylaazari,@monkeydgoat 😭 😂 Odaaa,0,0,odaaa,0.0,0.0,Neutral
1170,2022-06-30 06:43:25+00:00,Aylaazari,@magara_ruth Amennnnnnnn,0,0,amennnnnnnn,0.0,0.0,Neutral
1171,2022-06-29 23:10:51+00:00,Aylaazari,@YoungwiMn I cant  watch Naruto that far from my screen,1,0,i cant watch naruto that far my screen,1.0,0.1,Positive
1172,2022-06-29 18:00:32+00:00,Aylaazari,Room https://t.co/ujFEE4tjcE,0,0,room,0.0,0.0,Neutral
1173,2022-06-29 17:47:01+00:00,Aylaazari,@AnjaliM95485389 @DailyOPMemes Got lost in another anime 😂,0,0,got lost another anime,0.0,0.0,Neutral
1174,2022-06-28 22:15:05+00:00,Aylaazari,@sariiuu_ Gojoooooooooo,0,0,gojoooooooooo,0.0,0.0,Neutral
1175,2022-06-28 22:11:46+00:00,Aylaazari,@Senior__prefect @_Just_Malik @sheddyboyy @_Vennie @Seniorszn_ I avoided zero error on the meter rule,1,0,i avoided zero error meter rule,0.0,0.0,Neutral
1176,2022-06-28 22:02:23+00:00,Aylaazari,@vzolio @StrawHatMyth Dark af,0,0,dark af,0.4,-0.15,Negative
1177,2022-06-28 11:03:40+00:00,Aylaazari,@Ola_olomola @Postsubman Ha! Ola. 😂 get some ke,0,0,ha ola get some ke,0.0,0.0,Neutral
1178,2022-06-27 19:27:09+00:00,Aylaazari,@jstcamrynm Celibacy tho 😩….,0,0,celibacy tho,0.0,0.0,Neutral
1179,2022-06-27 19:26:32+00:00,Aylaazari,"@BrianEskow A Bio should encompass all that you are, I’m an Atheist and one should know that. 

As ppls religions or view of the world to a large extent dictates how they see life, the views they pass on here and the ideas they retweet.",0,0,bio should encompass all that you are i m atheist one should know that as ppls religions or view world large extent dictates how they see life views they pass here ideas they retweet,0.42857142857142855,0.21428571428571427,Positive
1180,2022-06-27 16:37:32+00:00,Aylaazari,@tobi_amodu_ Yoruba men 🏃🏾‍♀️ 🏃🏾‍♀️,0,0,yoruba men,0.0,0.0,Neutral
1181,2022-06-27 13:19:06+00:00,Aylaazari,@TheIgboWolf @uzookoli Lol 😂,0,0,lol,0.7,0.8,Positive
1182,2022-06-27 01:31:28+00:00,Aylaazari,@MeePlusYou No no no no since I was born I have never seen an atheist possessed!,4,0,no no no no since i was born i have never seen atheist possessed,0.0,0.0,Neutral
1183,2022-06-27 00:57:16+00:00,Aylaazari,@Elkrosmediahub @Thegrey8 I followed him after yesterday and removed him after I saw his past tweets,0,0,i followed him after yesterday removed him after i saw his past tweets,0.25,-0.25,Negative
1184,2022-06-26 19:01:37+00:00,Aylaazari,@AbdulMahmud01 You and apology tho. Rendering apologies while sometimes necessary to extinguish flaming tempers is not always the remedy . This man and his thoughts reek.,0,0,you apology tho rendering apologies while sometimes necessary extinguish flaming tempers is not always remedy this man his thoughts reek,1.0,0.0,Neutral
1186,2022-06-26 01:55:37+00:00,Aylaazari,@cooldamxbone Like I saw this and hissed.,0,1,like i saw this hissed,0.0,0.0,Neutral
1187,2022-06-25 23:24:16+00:00,Aylaazari,"@Chyyyomaa Bless you, and it’s accompanied by humiliating tasks.",0,0,bless you it s accompanied by humiliating tasks,0.0,0.0,Neutral
1188,2022-06-25 22:50:38+00:00,Aylaazari,I’m screaming 🙀 https://t.co/r7GqYy0a6b,1,0,i m screaming,0.0,0.0,Neutral
1189,2022-06-24 23:00:28+00:00,Aylaazari,@fluffyakaraa Hmmmm,0,0,hmmmm,0.0,0.0,Neutral
1190,2022-06-24 22:59:02+00:00,Aylaazari,@JerrieRotimi Naruto - Hotaru no ikari,0,0,naruto hotaru no ikari,0.0,0.0,Neutral
1191,2022-06-24 15:30:39+00:00,Aylaazari,@johnysky22 Naked oil or oil and pounded Ata  rodo?,0,0,naked oil or oil pounded ata rodo,0.4,0.0,Neutral
1192,2022-06-24 11:58:32+00:00,Aylaazari,"@betty_ekems Yh 😏, but …. 😩",0,0,yh but,0.0,0.0,Neutral
1193,2022-06-24 11:54:44+00:00,Aylaazari,@betty_ekems I agree with you. 🫂,1,0,i agree with you,0.0,0.0,Neutral
1194,2022-06-24 11:54:16+00:00,Aylaazari,"@blossommartins Women are so fine!!! 😻.

Like women are such beautiful creatures I can’t 😩",0,0,women are so fine like women are such beautiful creatures i can t,0.6666666666666666,0.5546006944444445,Positive
1195,2022-06-24 11:52:29+00:00,Aylaazari,"@betty_ekems I heard it was a 21 year old, just saw it was a 15 year old. Justice should be served.",0,0,i heard it was 21 year old just saw it was 15 year old justice should be served,0.2,0.1,Positive
1197,2022-06-24 11:45:10+00:00,Aylaazari,@ChildOfCelene @betty_ekems Was the child kidnapped?,0,0,was child kidnapped,0.0,0.0,Neutral
1198,2022-06-24 11:41:45+00:00,Aylaazari,"@atheist_bad When he’s cute and says by gods grace ….

The agony 😭!!",1,0,when he s cute says by gods grace agony,1.0,0.78125,Positive
1199,2022-06-24 11:40:20+00:00,Aylaazari,@GazetteNGR What does multi-billion-naira cash look like? 🤔,0,0,what does multi billion naira cash look like,0.0,0.0,Neutral
1200,2022-06-24 11:39:29+00:00,Aylaazari,@allohhhh @cooldamxbone You mean we can’t eat our cake and have it ? 😏,4,0,you mean we can t eat our cake have it,0.6875,-0.3125,Negative
1202,2022-06-24 11:36:39+00:00,Aylaazari,"@betty_ekems My love, pity and kindness are mine and not based on being reciprocated. As it should be. 
A child may die and that strikes a chord with me as it should all. I heard the person also agreed to be compensated ( 🤷🏽‍♀️), just be calming down Aunty. 🫂",0,0,my love pity kindness are mine not based being reciprocated as it should be child may die that strikes chord with me as it should all i heard person also agreed be compensated just be calming down aunty,0.362962962962963,0.08148148148148147,Positive
1203,2022-06-24 11:31:48+00:00,Aylaazari,@betty_ekems Lol be reading to the end now. Ahhh until proven guilty everyone is innocent. Calm down.,0,0,lol be reading end now ahhh until proven guilty everyone is innocent calm down,0.6877777777777777,0.1888888888888889,Positive
1204,2022-06-24 11:26:33+00:00,Aylaazari,"@betty_ekems Lol.
All this grammar, a child maybe on the verge of dying, there is nothing wrong with standing with them while explicitly stating your abhorrence of the act committed which he did. Let’s rest 😏",0,0,lol all this grammar child maybe verge dying there is nothing wrong with standing with them while explicitly stating your abhorrence act committed which he did let s rest,0.8,0.15000000000000002,Positive
